Conf,Season,Team,Total.Wins,Total.Losses,Total.Ties,Total.Pct,Conf.Wins,Conf.Losses,Conf.Ties,Conf.Pct,Off,Def,SRS,SOS,Pre,High,Post,Notes
MAC,1988,Ohio,4,6,1,0.409,4,3,1,0.563,17.7,26.2,-16.02,-10.38,,,,
MAC,1988,Kent State,5,6,0,0.455,3,5,0,0.375,23.3,22.7,-9.29,-9.29,,,,
MAC,1988,Bowling Green State,2,8,1,0.227,1,6,1,0.188,14.5,30.3,-19.53,-6.53,,,,
MAC,1988,Miami (OH),0,10,1,0.045,0,7,1,0.063,15.2,32.8,-22.02,-6.38,,,,
MAC,1989,Ball State,7,3,2,0.667,6,1,1,0.813,22.8,19.9,-9.79,-13.38,,,,
MAC,1989,Eastern Michigan,7,3,1,0.682,6,2,0,0.75,22.9,17.8,-10.59,-15.78,,,,
MAC,1989,Toledo,6,5,0,0.545,6,2,0,0.75,23.1,24.7,-14.81,-13.99,,,,
MAC,1989,Central Michigan,5,5,1,0.5,5,2,1,0.688,20.7,16.5,-13.72,-15.26,,,,
MAC,1989,Bowling Green State,5,6,0,0.455,5,3,0,0.625,21.2,29,-18.41,-13.87,,,,
MAC,1989,Western Michigan,5,6,0,0.455,3,5,0,0.375,19.1,19.1,-15.88,-14.33,,,,
MAC,1989,Miami (OH),2,8,1,0.227,2,5,1,0.313,11.1,23.8,-22.93,-13.2,,,,
MAC,1989,Ohio,1,9,1,0.136,1,6,1,0.188,17.4,31.6,-22.97,-12.52,,,,
MAC,1989,Kent State,0,11,0,0,0,8,0,0,16.3,34.3,-29.75,-12.75,,,,
MAC,1990,Toledo,9,2,0,0.818,7,1,0,0.875,25.8,16.2,-4.61,-13.24,,,,
MAC,1990,Central Michigan,8,3,1,0.708,7,1,0,0.875,23.6,12.2,-4.41,-12.16,,,,
MAC,1990,Ball State,7,4,0,0.636,5,3,0,0.625,18.5,11,-9.13,-13.85,,,,
MAC,1990,Western Michigan,7,4,0,0.636,5,3,0,0.625,22.6,21.4,-9.01,-11.01,,,,
MAC,1990,Miami (OH),5,5,1,0.5,4,3,1,0.563,18.2,20.5,-12.29,-11.47,,,,
MAC,1990,Bowling Green State,3,5,2,0.4,2,4,2,0.375,13.8,16.3,-14.38,-11.98,,,,
MAC,1990,Eastern Michigan,2,9,0,0.182,2,6,0,0.25,16.3,27.4,-20.32,-10.41,,,,
MAC,1990,Kent State,2,9,0,0.182,2,6,0,0.25,16.1,29.8,-23.4,-12.04,,,,
MAC,1990,Ohio,1,9,1,0.136,0,7,1,0.063,14.7,31.1,-24.97,-11.6,,,,
MAC,1991,Bowling Green State,11,1,0,0.917,8,0,0,1,23.3,14,3.25,-6.5,,,,
MAC,1991,Central Michigan,6,1,4,0.727,3,1,4,0.625,18.6,14.3,-2.85,-8.03,,,,
MAC,1991,Ball State,6,5,0,0.545,4,4,0,0.5,14.5,13.6,-6.07,-7.89,,,,
MAC,1991,Miami (OH),6,4,1,0.591,4,3,1,0.563,19.5,12.7,-2.49,-7.22,,,,
MAC,1991,Toledo,5,5,1,0.5,4,3,1,0.563,17,19,-4.16,-3.62,,,,
MAC,1991,Western Michigan,6,5,0,0.545,4,4,0,0.5,19.8,23,-5.32,-5.96,,,,
MAC,1991,Eastern Michigan,3,7,1,0.318,3,4,1,0.438,13.1,21.1,-10.6,-4.87,,,,
MAC,1991,Ohio,2,8,1,0.227,1,6,1,0.188,16,28,-15.2,-4.93,,,,
MAC,1991,Kent State,1,10,0,0.091,1,7,0,0.125,14.5,27.9,-16.36,-4.26,,,,
MAC,1992,Bowling Green State,10,2,0,0.833,8,0,0,1,27,19.6,1.57,-6.6,,,,
MAC,1992,Toledo,8,3,0,0.727,5,3,0,0.625,24.5,13.9,-3.12,-10.12,,,,
MAC,1992,Akron,7,3,1,0.682,5,3,0,0.625,19.8,16.9,-7.97,-11.51,,,,
MAC,1992,Western Michigan,7,3,1,0.682,6,3,0,0.667,17.9,16.1,-7.52,-10.43,,,,
MAC,1992,Miami (OH),6,4,1,0.591,5,3,0,0.625,19.1,18.5,-6.97,-8.33,,,,
MAC,1992,Ball State,5,6,0,0.455,5,4,0,0.556,15.5,22.1,-10.01,-7.38,,,,
MAC,1992,Central Michigan,5,6,0,0.455,4,5,0,0.444,22.5,15.5,-4.54,-8.99,,,,
MAC,1992,Kent State,2,9,0,0.182,2,7,0,0.222,12.1,27.4,-20.8,-8.98,,,,
MAC,1992,Eastern Michigan,1,10,0,0.091,1,7,0,0.125,10.6,30.5,-23.17,-7.8,,,,
MAC,1992,Ohio,1,10,0,0.091,1,7,0,0.125,13.2,23,-20.45,-9.45,,,,
MAC,1993,Ball State,8,3,1,0.708,7,0,1,0.938,25.1,22.1,-7.87,-12.45,,,,
MAC,1993,Western Michigan,7,3,1,0.682,6,1,1,0.813,21.5,17,-9.49,-14.22,,,,
MAC,1993,Bowling Green State,6,3,2,0.636,5,1,2,0.75,24.4,15.7,-5.18,-11.09,,,,
MAC,1993,Akron,5,6,0,0.455,4,4,0,0.5,17.5,20.2,-16.66,-14.57,,,,
MAC,1993,Central Michigan,5,6,0,0.455,5,4,0,0.556,25,22.2,-11.74,-12.74,,,,
MAC,1993,Ohio,4,7,0,0.364,4,5,0,0.444,12.2,25.6,-18.71,-9.98,,,,
MAC,1993,Eastern Michigan,4,7,0,0.364,3,5,0,0.375,14.8,20,-17.71,-13.26,,,,
MAC,1993,Miami (OH),4,7,0,0.364,3,6,0,0.333,16.9,22.5,-17.03,-12.03,,,,
MAC,1993,Toledo,4,7,0,0.364,3,5,0,0.375,22.9,24.5,-13.06,-11.43,,,,
MAC,1993,Kent State,0,11,0,0,0,9,0,0,13.5,32.5,-26.83,-10.92,,,,
MAC,1994,Central Michigan,9,3,0,0.75,8,1,0,0.889,33.3,26.3,-8.15,-13.4,,,,
MAC,1994,Bowling Green State,9,2,0,0.818,7,1,0,0.875,35.5,15.8,-0.92,-15.01,,,,
MAC,1994,Western Michigan,7,4,0,0.636,5,3,0,0.625,24.9,17.2,-10.45,-16.63,,,,
MAC,1994,Ball State,5,5,1,0.5,5,3,1,0.611,25.1,26.9,-14.7,-12.24,,,,
MAC,1994,Miami (OH),5,5,1,0.5,5,3,0,0.625,23.8,23.6,-11.92,-11.83,,,,record adjusted to 6-4-1 by NCAA
MAC,1994,Toledo,6,4,1,0.591,4,3,1,0.563,32,29.5,-11.58,-14.4,,,,
MAC,1994,Eastern Michigan,5,6,0,0.455,5,4,0,0.556,22.5,25.9,-13.78,-12.78,,,,
MAC,1994,Kent State,2,9,0,0.182,2,7,0,0.222,12.7,26.6,-23.72,-13.44,,,,
MAC,1994,Akron,1,10,0,0.091,1,8,0,0.111,13.2,36.7,-31.17,-13.71,,,,
MAC,1994,Ohio,0,11,0,0,0,9,0,0,7.5,23.5,-28.78,-13.32,,,,
MAC,1995,Toledo,11,0,1,0.958,7,0,1,0.938,34.3,22,5.73,-6.43,,24,24,
MAC,1995,Miami (OH),8,2,1,0.773,6,1,1,0.813,29.6,15,5.69,-3.77,,,,
MAC,1995,Ball State,7,4,0,0.636,6,2,0,0.75,18.5,17,-4.34,-6.15,,,,
MAC,1995,Western Michigan,7,4,0,0.636,6,2,0,0.75,23,17.3,-4.63,-8.63,,,,
MAC,1995,Eastern Michigan,6,5,0,0.545,5,3,0,0.625,33,30.5,-6.75,-8.11,,,,
MAC,1995,Bowling Green State,5,6,0,0.455,3,5,0,0.375,20.5,20.7,-9.99,-8.36,,,,
MAC,1995,Central Michigan,4,7,0,0.364,2,6,0,0.25,23.2,25.1,-10.35,-7.9,,,,
MAC,1995,Akron,2,9,0,0.182,2,6,0,0.25,12.8,38.9,-18.58,-4.67,,,,
MAC,1995,Ohio,2,8,1,0.227,1,6,1,0.188,14.6,29.1,-17.76,-7.04,,,,
MAC,1995,Kent State,1,9,1,0.136,0,7,1,0.063,11.6,35.5,-22.04,-7.68,,,,
MAC,1996,Ball State,8,4,,0.667,7,1,,0.875,24.7,17.5,-3.41,-8.83,,,,
MAC,1996,Toledo,7,4,,0.636,6,2,,0.75,19.1,23.5,-11.08,-10.36,,,,
MAC,1996,Miami (OH),6,5,,0.545,6,2,,0.75,24.8,15.3,-3.03,-8.12,,,,
MAC,1996,Ohio,6,6,,0.5,5,3,,0.625,25.2,19.8,-6.09,-7.84,,,,
MAC,1996,Central Michigan,5,6,,0.455,4,4,,0.5,31.9,32.1,-11.61,-10.97,,,,
MAC,1996,Akron,4,7,,0.364,3,5,,0.375,15.9,24.5,-16.69,-10.6,,,,
MAC,1996,Bowling Green State,4,7,,0.364,3,5,,0.375,16,21.8,-13.3,-9.03,,,,
MAC,1996,Eastern Michigan,3,8,,0.273,3,5,,0.375,19.1,25.8,-14.11,-7.84,,,,
MAC,1996,Western Michigan,2,9,,0.182,2,6,,0.25,18.9,27.6,-19.04,-9.4,,,,
MAC,1996,Kent State,2,9,,0.182,1,7,,0.125,23.2,44.7,-22.06,-9.97,,,,
MAC,1997,Marshall,10,3,,0.769,7,1,,0.875,37.2,19.9,7.55,-6.22,,,,
MAC,1997,Miami (OH),8,3,,0.727,6,2,,0.75,37.5,20.5,7.51,-5.85,,,,
MAC,1997,Ohio,8,3,,0.727,6,2,,0.75,27.4,16.1,1.5,-6.32,,,,
MAC,1997,Bowling Green State,3,8,,0.273,3,5,,0.375,17.4,31,-9.26,0.02,,,,
MAC,1997,Kent State,3,8,,0.273,3,5,,0.375,30.6,44.5,-16.15,-4.6,,,,
MAC,1997,Akron,2,9,,0.182,2,7,,0.222,19.8,39.5,-13.11,-0.29,,,,
MAC,1997,Toledo,9,3,,0.75,7,1,,0.875,29.7,22.3,2.28,-4.55,,18,,
MAC,1997,Western Michigan,8,3,,0.727,6,2,,0.75,27.4,24.1,-3.44,-7.81,,,,
MAC,1997,Ball State,5,6,,0.455,4,4,,0.5,21.7,23.6,-7.74,-5.83,,,,
MAC,1997,Eastern Michigan,4,7,,0.364,4,5,,0.444,29.9,32,-9.06,-5.15,,,,
MAC,1997,Central Michigan,2,9,,0.182,1,7,,0.125,25.6,43.5,-16.29,-4.56,,,,
MAC,1997,Northern Illinois,0,11,,0,0,8,,0,11.7,34.7,-19.37,-1.19,,,,
MAC,1998,Marshall,12,1,,0.923,7,1,,0.875,31.2,18.2,-0.04,-11.89,,,,
MAC,1998,Miami (OH),10,1,,0.909,7,1,,0.875,28.8,12.9,1.39,-10.43,,,,
MAC,1998,Bowling Green State,5,6,,0.455,5,3,,0.625,26.5,28.4,-4,-4.18,,,,
MAC,1998,Ohio,5,6,,0.455,5,3,,0.625,24.5,27.5,-7.58,-6.49,,,,
MAC,1998,Akron,4,7,,0.364,3,6,,0.333,24.1,27.2,-13.41,-10.5,,,,
MAC,1998,Kent State,0,11,,0,0,8,,0,13.5,41.3,-27.09,-7.81,,,,
MAC,1998,Toledo,7,5,,0.583,6,2,,0.75,19.1,18,-4.02,-6.77,,,,
MAC,1998,Western Michigan,7,4,,0.636,5,3,,0.625,32.7,28.4,-7.92,-12.1,,,,
MAC,1998,Central Michigan,6,5,,0.545,5,3,,0.625,20.8,23,-12.1,-11.46,,,,
MAC,1998,Eastern Michigan,3,8,,0.273,3,6,,0.333,19.6,28.1,-18.27,-10.9,,,,
MAC,1998,Northern Illinois,2,9,,0.182,2,6,,0.25,14.5,29.9,-17.75,-6.66,,,,
MAC,1998,Ball State,1,10,,0.091,1,7,,0.125,13.6,31.2,-21.88,-7.16,,,,
MAC,1999,Marshall,13,0,,1,8,0,,1,35.6,10.5,9.76,-8.62,,10,10,
MAC,1999,Miami (OH),7,4,,0.636,6,2,,0.75,30.5,24,-4.83,-9.46,,,,
MAC,1999,Akron,7,4,,0.636,5,3,,0.625,28.6,28.5,-7.63,-9.63,,,,
MAC,1999,Ohio,5,6,,0.455,5,3,,0.625,24.6,26.1,-11.25,-8.71,,,,
MAC,1999,Bowling Green State,5,6,,0.455,3,5,,0.375,26.9,28.4,-10.13,-9.13,,,,
MAC,1999,Kent State,2,9,,0.182,2,6,,0.25,19.4,34.2,-17.05,-6.68,,,,
MAC,1999,Buffalo,0,11,,0,0,8,,0,11.8,38.7,-29.23,-9.14,,,,
MAC,1999,Western Michigan,7,5,,0.583,6,2,,0.75,31.1,28.5,-5.09,-7.84,,,,
MAC,1999,Toledo,6,5,,0.545,5,3,,0.625,26.6,20.8,-5.05,-8.96,,,,
MAC,1999,Northern Illinois,5,6,,0.455,5,3,,0.625,26.3,26.3,-12.22,-11.22,,,,
MAC,1999,Eastern Michigan,4,7,,0.364,4,4,,0.5,21.7,30.7,-12.91,-6.64,,,,
MAC,1999,Central Michigan,4,7,,0.364,3,5,,0.375,20.8,31.3,-17.01,-9.83,,,,
MAC,1999,Ball State,0,11,,0,0,8,,0,14.3,32.8,-23.79,-6.97,,,,
MAC,2000,Marshall,8,5,,0.615,5,3,,0.625,28.2,22.8,-0.9,-4.83,,,,
MAC,2000,Ohio,7,4,,0.636,5,3,,0.625,31.2,18.9,-0.88,-8.24,,,,
MAC,2000,Akron,6,5,,0.545,5,3,,0.625,30.3,26.8,-5.38,-7.65,,,,
MAC,2000,Miami (OH),6,5,,0.545,5,3,,0.625,24.7,26,-7.92,-7.65,,,,
MAC,2000,Bowling Green State,2,9,,0.182,2,6,,0.25,15.8,26.3,-13.95,-4.49,,,,
MAC,2000,Buffalo,2,9,,0.182,2,6,,0.25,16.1,41.1,-21.01,-7.28,,,,
MAC,2000,Kent State,1,10,,0.091,1,7,,0.125,11.6,32.6,-22.09,-5.82,,,,
MAC,2000,Toledo,10,1,,0.909,6,1,,0.857,36.4,11.4,8.63,-9.28,,25,,
MAC,2000,Western Michigan,9,3,,0.75,7,1,,0.875,29.9,11.6,5.96,-5.79,,,,
MAC,2000,Northern Illinois,6,5,,0.545,4,3,,0.571,37.2,25.5,-0.39,-5.21,,,,
MAC,2000,Ball State,5,6,,0.455,4,3,,0.571,19.3,31.7,-9.96,-4.41,,,,
MAC,2000,Eastern Michigan,3,8,,0.273,2,5,,0.286,19,31.8,-15.4,-4.31,,,,
MAC,2000,Central Michigan,2,9,,0.182,2,6,,0.25,12.5,34.2,-17.66,-3.66,,,,
MAC,2001,Marshall,11,2,,0.846,8,0,,1,39.4,28.4,6.32,-5.45,,20,,
MAC,2001,Miami (OH),7,5,,0.583,6,2,,0.75,26.6,25.8,-1.16,-1.91,,,,
MAC,2001,Bowling Green State,8,3,,0.727,5,3,,0.625,30.3,19.5,4.58,-4.42,,,,
MAC,2001,Kent State,6,5,,0.545,5,3,,0.625,22.5,25.5,-5.42,-4.88,,,,
MAC,2001,Akron,4,7,,0.364,4,4,,0.5,25.5,32.7,-9.08,-3.62,,,,
MAC,2001,Buffalo,3,8,,0.273,1,7,,0.125,18.6,26,-17.53,-9.35,,,,
MAC,2001,Ohio,1,10,,0.091,1,7,,0.125,18,29.4,-13.22,-2.22,,,,
MAC,2001,Toledo,10,2,,0.833,5,2,,0.714,33.9,24.8,3.21,-6.62,,23,23,
MAC,2001,Northern Illinois,6,5,,0.545,4,3,,0.571,27.5,26.5,-3.67,-4.67,,,,
MAC,2001,Ball State,5,6,,0.455,4,3,,0.571,24.4,26.9,-9.24,-7.61,,,,
MAC,2001,Western Michigan,5,6,,0.455,4,4,,0.5,25.2,24.2,-4.19,-4.29,,,,
MAC,2001,Central Michigan,3,8,,0.273,2,6,,0.25,22.8,31.5,-15,-6.55,,,,
MAC,2001,Eastern Michigan,2,9,,0.182,1,6,,0.143,17.9,32.4,-21.81,-9.45,,,,
MAC,2002,Marshall,11,2,,0.846,7,1,,0.875,35.2,24.2,2.97,-7.03,19,16,24,
MAC,2002,UCF,7,5,,0.583,6,2,,0.75,32.6,26.3,0.29,-5.13,,,,
MAC,2002,Miami (OH),7,5,,0.583,5,3,,0.625,32,27.1,0.23,-2.44,,,,
MAC,2002,Ohio,4,8,,0.333,4,4,,0.5,24.9,31.2,-10.71,-5.21,,,,
MAC,2002,Akron,4,8,,0.333,3,5,,0.375,27.1,31.6,-9.42,-4.92,,,,
MAC,2002,Kent State,3,9,,0.25,1,7,,0.125,16.8,35.3,-16.47,-4.72,,,,
MAC,2002,Buffalo,1,11,,0.083,0,8,,0,17.8,34.7,-20.36,-6.69,,,,
MAC,2002,Northern Illinois,8,4,,0.667,7,1,,0.875,31.3,24.8,-0.42,-4.75,,,,
MAC,2002,Toledo,9,5,,0.643,7,1,,0.875,35.4,27,3.24,-3.12,,,,
MAC,2002,Bowling Green State,9,3,,0.75,6,2,,0.75,40.8,25.3,2.7,-7.96,,20,,
MAC,2002,Ball State,6,6,,0.5,4,4,,0.5,23.2,27.8,-8.3,-5.3,,,,
MAC,2002,Western Michigan,4,8,,0.333,3,5,,0.375,25.3,27.5,-6.65,-3.57,,,,
MAC,2002,Central Michigan,4,8,,0.333,2,6,,0.25,22.3,32,-11.89,-5.8,,,,
MAC,2002,Eastern Michigan,3,9,,0.25,1,7,,0.125,23.8,47.2,-20.64,-5.89,,,,
MAC,2003,Miami (OH),13,1,,0.929,8,0,,1,43,19.4,14.21,-3.29,,10,10,
MAC,2003,Marshall,8,4,,0.667,6,2,,0.75,29.2,23.2,2.42,-4.49,,,,
MAC,2003,Akron,7,5,,0.583,5,3,,0.625,36.3,29.4,-5.96,-8.62,,,,
MAC,2003,Kent State,5,7,,0.417,4,4,,0.5,26.8,33,-8.65,-4.31,,,,
MAC,2003,UCF,3,9,,0.25,2,6,,0.25,18.7,31.1,-16.37,-5.37,,,,
MAC,2003,Ohio,2,10,,0.167,1,7,,0.125,21.9,31,-13.54,-4.54,,,,
MAC,2003,Buffalo,1,11,,0.083,1,7,,0.125,14.8,37.1,-18.46,-2.29,,,,
MAC,2003,Bowling Green State,11,3,,0.786,7,1,,0.875,33.6,21.7,4.9,-3.03,,15,23,
MAC,2003,Northern Illinois,10,2,,0.833,6,2,,0.75,32.2,21.5,2.54,-7.46,,12,,
MAC,2003,Toledo,8,4,,0.667,6,2,,0.75,32.4,23.8,0.39,-5.78,,,,
MAC,2003,Western Michigan,5,7,,0.417,4,4,,0.5,27.6,30.8,-6.4,-3.81,,,,
MAC,2003,Ball State,4,8,,0.333,3,5,,0.375,21.8,32.2,-10.31,-2.4,,,,
MAC,2003,Eastern Michigan,3,9,,0.25,2,6,,0.25,17.1,30.9,-17.79,-6.29,,,,
MAC,2003,Central Michigan,3,9,,0.25,1,7,,0.125,23.1,35.7,-16.93,-6.1,,,,
MAC,2004,Miami (OH),8,5,,0.615,7,1,,0.875,31.3,22.9,-1.93,-7.93,,,,
MAC,2004,Akron,6,5,,0.545,6,2,,0.75,24.6,31.5,-9.06,-7.16,,,,
MAC,2004,Marshall,6,6,,0.5,6,2,,0.75,24.3,22.2,-4.74,-5.24,,,,
MAC,2004,Kent State,5,6,,0.455,4,4,,0.5,30.5,24,-7.53,-10.89,,,,
MAC,2004,Ohio,4,7,,0.364,2,6,,0.25,20.1,24.6,-13.25,-7.88,,,,
MAC,2004,Buffalo,2,9,,0.182,2,6,,0.25,17.9,31.9,-21.95,-9.22,,,,
MAC,2004,UCF,0,11,,0,0,8,,0,15.9,32.9,-21.68,-5.14,,,,
MAC,2004,Toledo,9,4,,0.692,7,1,,0.875,33.2,31.1,-1.65,-6.11,,,,
MAC,2004,Northern Illinois,9,3,,0.75,7,1,,0.875,35.1,25.3,0.06,-9.11,,,,
MAC,2004,Bowling Green State,9,3,,0.75,6,2,,0.75,44.3,23.5,5.5,-8,,25,,
MAC,2004,Eastern Michigan,4,7,,0.364,4,4,,0.5,29.8,41.6,-17.01,-9.47,,,,
MAC,2004,Central Michigan,4,7,,0.364,3,5,,0.375,23.6,34.4,-17.07,-8.98,,,,
MAC,2004,Ball State,2,9,,0.182,2,6,,0.25,20.5,36.8,-15.3,-5.66,,,,
MAC,2004,Western Michigan,1,10,,0.091,0,8,,0,22.5,39.6,-18.81,-5.63,,,,
MAC,2005,Akron,7,6,,0.538,5,3,,0.625,23.6,24.5,-5.5,-4.96,,,,
MAC,2005,Miami (OH),7,4,,0.636,5,3,,0.625,33.7,23.5,1.35,-6.11,,,,
MAC,2005,Bowling Green State,6,5,,0.545,5,3,,0.625,33.8,27.6,-3.17,-6.07,,,,
MAC,2005,Ohio,4,7,,0.364,3,5,,0.375,17.5,30.5,-11.71,-1.89,,,,
MAC,2005,Buffalo,1,10,,0.091,1,7,,0.125,10,29.7,-21.29,-5.2,,,,
MAC,2005,Kent State,1,10,,0.091,0,8,,0,16.4,30.1,-17.23,-5.42,,,,
MAC,2005,Toledo,9,3,,0.75,6,2,,0.75,35.8,21.8,3.58,-7.25,,,,
MAC,2005,Northern Illinois,7,5,,0.583,6,2,,0.75,32.4,22.8,2.83,-3.26,,,,
MAC,2005,Western Michigan,7,4,,0.636,5,3,,0.625,32.2,31.1,-5.55,-7.37,,,,
MAC,2005,Central Michigan,6,5,,0.545,5,3,,0.625,23.6,23.6,-0.42,-1.69,,,,
MAC,2005,Ball State,4,7,,0.364,4,4,,0.5,21.2,37.8,-7.31,0.87,,,,
MAC,2005,Eastern Michigan,4,7,,0.364,3,5,,0.375,21.8,26.8,-7.42,-4.33,,,,
MAC,2006,Ohio,9,5,,0.643,7,1,,0.875,19.7,18.1,-4.89,-6.03,,,,
MAC,2006,Kent State,6,6,,0.5,5,3,,0.625,17.8,20.1,-10.47,-9.14,,,,
MAC,2006,Akron,5,7,,0.417,3,5,,0.375,19.7,22.6,-9.7,-6.7,,,,
MAC,2006,Bowling Green State,4,8,,0.333,3,5,,0.375,19.5,28.3,-14.87,-7.37,,,,
MAC,2006,Miami (OH),2,10,,0.167,2,6,,0.25,18.5,25.3,-13.85,-6.02,,,,
MAC,2006,Buffalo,2,10,,0.167,1,7,,0.125,18.3,35.9,-16.89,-3.48,,,,
MAC,2006,Central Michigan,10,4,,0.714,7,1,,0.875,29.7,22.3,2.35,-5.15,,,,
MAC,2006,Western Michigan,8,5,,0.615,6,2,,0.75,23,19.9,-2.77,-5.77,,,,
MAC,2006,Northern Illinois,7,6,,0.538,5,3,,0.625,25.5,21.2,-2.33,-5.79,,,,
MAC,2006,Ball State,5,7,,0.417,5,3,,0.625,27.2,25.8,-5.52,-6.43,,,,
MAC,2006,Toledo,5,7,,0.417,3,5,,0.375,23.4,27.7,-10.99,-6.91,,,,
MAC,2006,Eastern Michigan,1,11,,0.083,1,7,,0.125,13.9,26.8,-17.6,-5.43,,,,
MAC,2007,Bowling Green State,8,5,,0.615,6,2,,0.75,30.2,32.1,-5.04,-7.04,,,,
MAC,2007,Miami (OH),6,7,,0.462,5,2,,0.714,19.2,25.6,-9.28,-5.66,,,,
MAC,2007,Buffalo,5,7,,0.417,5,3,,0.625,24.3,27.6,-9.73,-6.98,,,,
MAC,2007,Ohio,6,6,,0.5,4,4,,0.5,30.5,29.9,-9.09,-8.92,,,,
MAC,2007,Temple,4,8,,0.333,4,4,,0.5,16.4,26.3,-14.76,-7.01,,,,
MAC,2007,Akron,4,8,,0.333,3,5,,0.375,21.2,29.2,-12.52,-5.27,,,,
MAC,2007,Kent State,3,9,,0.25,1,7,,0.125,21.6,29.2,-12.29,-6.88,,,,
MAC,2007,Central Michigan,8,6,,0.571,6,1,,0.857,34.8,36.9,-3.99,-5.92,,,,
MAC,2007,Ball State,7,6,,0.538,5,2,,0.714,31.5,28.3,-2.88,-4.88,,,,
MAC,2007,Western Michigan,5,7,,0.417,3,4,,0.429,26.9,28.9,-7.44,-5.03,,,,
MAC,2007,Eastern Michigan,4,8,,0.333,3,4,,0.429,24.2,31.2,-11.88,-5.55,,,,
MAC,2007,Toledo,5,7,,0.417,3,5,,0.375,32.9,39.2,-11.89,-6.14,,,,
MAC,2007,Northern Illinois,2,10,,0.167,1,6,,0.143,19.1,30.8,-18.11,-8.36,,,,
MAC,2008,Buffalo,8,6,,0.571,5,3,,0.625,30.3,28.2,-0.41,-2.7,,,,
MAC,2008,Bowling Green State,6,6,,0.5,4,4,,0.5,27.7,23.2,-2,-5.25,,,,
MAC,2008,Temple,5,7,,0.417,4,4,,0.5,23.4,23.1,-3.38,-4.05,,,,
MAC,2008,Akron,5,7,,0.417,3,5,,0.375,30,31.3,-6.87,-4.95,,,,
MAC,2008,Kent State,4,8,,0.333,3,5,,0.375,25.7,31.7,-11.1,-5.02,,,,
MAC,2008,Ohio,4,8,,0.333,3,5,,0.375,24.1,27.3,-8.8,-4.64,,,,
MAC,2008,Miami (OH),2,10,,0.167,1,7,,0.125,18.4,32.7,-17.24,-3.91,,,,
MAC,2008,Ball State,12,2,,0.857,8,0,,1,34.9,20.5,6.26,-7.03,,12,,
MAC,2008,Central Michigan,8,5,,0.615,6,2,,0.75,29.5,30.2,-2.75,-4.44,,,,
MAC,2008,Western Michigan,9,4,,0.692,6,2,,0.75,28.6,24.9,-0.87,-4.49,,,,
MAC,2008,Northern Illinois,6,7,,0.462,5,3,,0.625,24.2,18,-2.73,-5.43,,,,
MAC,2008,Eastern Michigan,3,9,,0.25,2,6,,0.25,25.8,35.6,-13.89,-3.73,,,,
MAC,2008,Toledo,3,9,,0.25,2,6,,0.25,22.4,31.4,-12.22,-3.81,,,,
MAC,2009,Ohio,9,5,,0.643,7,1,,0.875,24.8,21.3,-1.89,-6.18,,,,
MAC,2009,Temple,9,4,,0.692,7,1,,0.875,29.5,22.3,-2.36,-8.29,,,,
MAC,2009,Bowling Green State,7,6,,0.538,6,2,,0.75,28.5,27.5,-2.34,-4.65,,,,
MAC,2009,Kent State,5,7,,0.417,4,4,,0.5,19.3,22.4,-10.69,-7.77,,,,
MAC,2009,Buffalo,5,7,,0.417,3,5,,0.375,24.1,23.8,-6.75,-5.58,,,,
MAC,2009,Akron,3,9,,0.25,2,6,,0.25,19.3,28.8,-14.65,-4.99,,,,
MAC,2009,Miami (OH),1,11,,0.083,1,7,,0.125,15.6,34.2,-16.98,-1.39,,,,
MAC,2009,Central Michigan,12,2,,0.857,8,0,,1,33.9,18.9,4.76,-6.38,,23,23,
MAC,2009,Northern Illinois,7,6,,0.538,5,3,,0.625,28.6,21.6,-4.24,-7.54,,,,
MAC,2009,Western Michigan,5,7,,0.417,4,4,,0.5,24.7,27.5,-10.53,-8.78,,,,
MAC,2009,Toledo,5,7,,0.417,3,5,,0.375,29.7,37.7,-11.29,-5.79,,,,
MAC,2009,Ball State,2,10,,0.167,2,6,,0.25,19.2,28.2,-15.38,-7.05,,,,
MAC,2009,Eastern Michigan,0,12,,0,0,8,,0,16.4,38.3,-22.89,-5.48,,,,
MAC,2010,Miami (OH),10,4,,0.714,7,1,,0.875,21.6,23.2,-5.86,-7.15,,,,
MAC,2010,Ohio,8,5,,0.615,6,2,,0.75,27.5,23.8,-5.79,-9.86,,,,
MAC,2010,Temple,8,4,,0.667,5,3,,0.625,25,19.1,-3.39,-8.14,,,,
MAC,2010,Kent State,5,7,,0.417,4,4,,0.5,21.3,22.9,-8.82,-7.48,,,,
MAC,2010,Bowling Green State,2,10,,0.167,1,7,,0.125,21.3,33.6,-16.76,-5.67,,,,
MAC,2010,Buffalo,2,10,,0.167,1,7,,0.125,14.2,27.8,-19.2,-7.53,,,,
MAC,2010,Akron,1,11,,0.083,1,7,,0.125,15.6,35.1,-21.54,-6.29,,,,
MAC,2010,Northern Illinois,11,3,,0.786,8,0,,1,38,18.9,4.32,-8.19,,24,,
MAC,2010,Toledo,8,5,,0.615,7,1,,0.875,27.9,28.5,-3.7,-5.17,,,,
MAC,2010,Western Michigan,6,6,,0.5,5,3,,0.625,32.3,23.8,-4.1,-7.43,,,,
MAC,2010,Ball State,4,8,,0.333,3,5,,0.375,22,30.4,-14.83,-9.16,,,,
MAC,2010,Central Michigan,3,9,,0.25,2,6,,0.25,24.4,26,-9.74,-5.32,,,,
